system:index,LST_jour_C,LST_nuit_C,amplitude_C,annee,date,jour,mois,source,zone,.geo
1_1_1_1_2_2017_02_18,16.315276269562503,6.8174731272626445,9.497803142299858,2017,2017-02-18,18,2,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_02_19,16.56846128804733,5.992765162082321,10.57569612596501,2017,2017-02-19,19,2,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_02_20,13.311318787878918,5.517275934296151,7.794042853582766,2017,2017-02-20,20,2,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_02_21,15.150748538011726,8.305651977401226,6.8450965606105,2017,2017-02-21,21,2,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_02_22,10.338018245108628,7.287027343097407,3.050990902011222,2017,2017-02-22,22,2,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_02_23,18.100114436619776,-9999,-9999,2017,2017-02-23,23,2,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_02_24,-9999,4.796731050946846,-9999,2017,2017-02-24,24,2,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_02_25,14.1377244972727,4.755192561619765,9.382531935652935,2017,2017-02-25,25,2,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_02_26,16.768716293201635,4.783997133849255,11.98471915935238,2017,2017-02-26,26,2,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_02_27,-9999,-0.2778325123152854,-9999,2017,2017-02-27,27,2,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_02_28,-9999,4.691171875000066,-9999,2017,2017-02-28,28,2,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_01,6.230214484679664,3.583059866962401,2.6471546177172627,2017,2017-03-01,1,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_02,16.485558569801015,7.258092415260762,9.227466154540252,2017,2017-03-02,2,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_03,13.511528551151855,-9999,-9999,2017,2017-03-03,3,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_04,-9999,-9999,-9999,2017,2017-03-04,4,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_05,-9999,4.483348163420317,-9999,2017,2017-03-05,5,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_06,-9999,7.009062195471529,-9999,2017,2017-03-06,6,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_07,6.071877576910879,5.322224858757124,0.7496527181537544,2017,2017-03-07,7,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_08,16.56964052287583,-9999,-9999,2017,2017-03-08,8,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_09,17.391700164744634,-9999,-9999,2017,2017-03-09,9,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_10,19.94982854972602,9.780856708805857,10.168971840920165,2017,2017-03-10,10,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_11,21.8699621275411,-9999,-9999,2017,2017-03-11,11,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_12,-9999,7.514350928189174,-9999,2017,2017-03-12,12,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_13,18.068174814171755,-9999,-9999,2017,2017-03-13,13,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_14,19.744643806630165,7.369388248215159,12.375255558415006,2017,2017-03-14,14,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_15,22.482096170774696,8.2096390977444,14.272457073030296,2017,2017-03-15,15,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_16,22.51149707602343,7.682909330985979,14.828587745037453,2017,2017-03-16,16,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_17,20.048079453114894,9.515524245298877,10.532555207816017,2017,2017-03-17,17,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_18,-9999,-9999,-9999,2017,2017-03-18,18,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_19,19.80101188215508,11.096460595934218,8.704551286220862,2017,2017-03-19,19,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_20,-9999,8.915471718835875,-9999,2017,2017-03-20,20,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_21,16.85550412905701,-9999,-9999,2017,2017-03-21,21,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_22,21.932854313380346,9.363131008482583,12.569723304897764,2017,2017-03-22,22,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_23,10.003310580204868,-9999,-9999,2017,2017-03-23,23,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_24,-9999,-9999,-9999,2017,2017-03-24,24,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_25,-9999,6.136399331662403,-9999,2017,2017-03-25,25,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_26,18.83764786795041,9.089040202595754,9.748607665354655,2017,2017-03-26,26,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_27,17.74025480694081,9.019463404047599,8.720791402893212,2017,2017-03-27,27,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_28,13.615138185012484,8.818956649123777,4.7961815358887065,2017,2017-03-28,28,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_29,24.20433098591559,9.335459947183097,14.868871038732493,2017,2017-03-29,29,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_30,25.586100352112737,9.380502689057153,16.205597663055585,2017,2017-03-30,30,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_03_31,-9999,-9999,-9999,2017,2017-03-31,31,3,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_04_01,-9999,-9999,-9999,2017,2017-04-01,1,4,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_04_02,-9999,-9999,-9999,2017,2017-04-02,2,4,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_04_03,22.98223921654943,10.972177852531047,12.010061364018384,2017,2017-04-03,3,4,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_04_04,22.570022007042382,12.363817121478974,10.206204885563409,2017,2017-04-04,4,4,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_04_05,24.308855189626286,8.508294343767147,15.800560845859138,2017,2017-04-05,5,4,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_04_06,20.76029569746629,9.216523791438306,11.543771906027985,2017,2017-04-06,6,4,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_04_07,24.76461157208894,10.1851754924391,14.579436079649838,2017,2017-04-07,7,4,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_04_08,23.980404901141753,9.881119058098648,14.099285843043106,2017,2017-04-08,8,4,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_04_09,26.018586620367728,10.599146811003948,15.41943980936378,2017,2017-04-09,9,4,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_04_10,26.03561010433839,11.549044481054352,14.486565623284037,2017,2017-04-10,10,4,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_04_11,24.895072681704335,11.46093592317294,13.434136758531395,2017,2017-04-11,11,4,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_04_12,26.285560079225377,10.74819000596824,15.537370073257136,2017,2017-04-12,12,4,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_04_13,25.17867560088979,13.675578253706703,11.503097347183086,2017,2017-04-13,13,4,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_04_14,28.216350320245056,14.159122942670876,14.05722737757418,2017,2017-04-14,14,4,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_04_15,-9999,10.90401317957162,-9999,2017,2017-04-15,15,4,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_04_16,24.675323308270777,12.987298802562009,11.688024505708768,2017,2017-04-16,16,4,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_04_17,25.476321957571486,12.57175139710273,12.904570560468756,2017,2017-04-17,17,4,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_04_18,20.205645906690165,8.066971406868902,12.138674499821263,2017,2017-04-18,18,4,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_04_19,23.812101694915384,6.441699066447029,17.370402628468355,2017,2017-04-19,19,4,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_04_20,19.85239053768106,6.394043794014124,13.458346743666937,2017,2017-04-20,20,4,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_04_21,25.124932454695227,7.704364800891199,17.420567653804028,2017,2017-04-21,21,4,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_04_22,23.890139749802813,9.246606632989312,14.6435331168135,2017,2017-04-22,22,4,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_04_23,27.578412959912157,11.58614689265545,15.992266067256708,2017,2017-04-23,23,4,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_04_24,-9999,10.391215889084606,-9999,2017,2017-04-24,24,4,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_04_25,15.865312421158876,-9999,-9999,2017,2017-04-25,25,4,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_04_26,-9999,-9999,-9999,2017,2017-04-26,26,4,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_04_27,-9999,5.898612141553315,-9999,2017,2017-04-27,27,4,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_04_28,18.2999810102545,6.807742077464866,11.492238932789633,2017,2017-04-28,28,4,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_04_29,22.358964245022037,7.94351456310676,14.415449681915277,2017,2017-04-29,29,4,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_04_30,-9999,-9999,-9999,2017,2017-04-30,30,4,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_01,17.502313952436907,8.577392979219837,8.92492097321707,2017,2017-05-01,1,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_02,-9999,8.872538293216621,-9999,2017,2017-05-02,2,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_03,15.10641063672,8.213425321960187,6.892985314759812,2017,2017-05-03,3,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_04,11.139850746268678,9.807159756710064,1.332690989558614,2017,2017-05-04,4,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_05,18.61683906753626,9.53000000000003,9.086839067536232,2017,2017-05-05,5,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_06,-9999,10.801731954225431,-9999,2017,2017-05-06,6,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_07,23.77982577922961,12.938845966035501,10.84097981319411,2017,2017-05-07,7,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_08,23.80828116419542,10.262332483316186,13.545948680879235,2017,2017-05-08,8,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_09,27.973595074002958,-9999,-9999,2017,2017-05-09,9,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_10,-9999,-9999,-9999,2017,2017-05-10,10,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_11,-9999,13.754433137041815,-9999,2017,2017-05-11,11,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_12,27.535372881355954,13.79152496128603,13.743847920069925,2017,2017-05-12,12,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_13,27.12736685739435,13.304659704935887,13.822707152458463,2017,2017-05-13,13,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_14,-9999,15.791497477076746,-9999,2017,2017-05-14,14,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_15,30.65194237968649,-9999,-9999,2017,2017-05-15,15,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_16,29.81583560856444,14.286988345770169,15.528847262794272,2017,2017-05-16,16,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_17,30.341113192990292,-9999,-9999,2017,2017-05-17,17,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_18,28.39384851586493,-9999,-9999,2017,2017-05-18,18,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_19,24.452723672074228,13.193993255058786,11.258730417015443,2017,2017-05-19,19,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_20,25.961629749484075,14.684641636373499,11.276988113110576,2017,2017-05-20,20,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_21,32.12840486137486,13.466834733893563,18.661570127481298,2017,2017-05-21,21,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_22,-9999,-9999,-9999,2017,2017-05-22,22,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_23,34.209270479478846,16.94647302399227,17.262797455486577,2017,2017-05-23,23,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_24,29.793096956215095,15.869463946611688,13.923633009603407,2017,2017-05-24,24,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_25,30.371004896246234,17.123658536585424,13.24734635966081,2017,2017-05-25,25,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_26,31.40918252833103,16.437436180488533,14.971746347842497,2017,2017-05-26,26,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_27,34.086540112994385,17.550126096177053,16.536414016817332,2017,2017-05-27,27,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_28,36.081377489272825,16.850000000000023,19.231377489272802,2017,2017-05-28,28,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_29,32.90437577993606,-9999,-9999,2017,2017-05-29,29,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_30,32.633014827018144,-9999,-9999,2017,2017-05-30,30,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_05_31,-9999,-9999,-9999,2017,2017-05-31,31,5,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_06_01,33.315622166817946,17.241108829568816,16.07451333724913,2017,2017-06-01,1,6,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_06_02,30.565691877077484,16.78905376810809,13.776638108969394,2017,2017-06-02,2,6,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_06_03,34.08682830199217,17.492814917127077,16.594013384865093,2017,2017-06-03,3,6,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_06_04,23.291176470588255,-9999,-9999,2017,2017-06-04,4,6,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_06_05,-9999,17.500075949367044,-9999,2017,2017-06-05,5,6,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_06_06,28.786324614352793,16.71139854753534,12.074926066817454,2017,2017-06-06,6,6,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_06_07,26.181099395936258,-9999,-9999,2017,2017-06-07,7,6,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_06_08,35.738221665274295,15.80448723591553,19.933734429358765,2017,2017-06-08,8,6,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_06_09,30.431663920922517,-9999,-9999,2017,2017-06-09,9,6,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_06_10,37.999964912280745,19.268556836902803,18.731408075377942,2017,2017-06-10,10,6,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_06_11,35.11886985172987,19.180927683615778,15.937942168114091,2017,2017-06-11,11,6,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_06_12,36.28596101364525,22.282069061542757,14.003891952102492,2017,2017-06-12,12,6,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_06_13,35.80006890564806,20.171236559139857,15.628832346508204,2017,2017-06-13,13,6,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_06_14,34.91023221745979,20.61549205464172,14.294740162818073,2017,2017-06-14,14,6,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_06_15,39.076084314470165,24.50664261298897,14.569441701481196,2017,2017-06-15,15,6,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_06_16,35.99559383647113,23.563452335738646,12.432141500732484,2017,2017-06-16,16,6,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_06_17,40.175907742998504,23.0176793573944,17.158228385604104,2017,2017-06-17,17,6,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_06_18,38.49616569909392,22.049253499222516,16.446912199871406,2017,2017-06-18,18,6,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_06_19,38.21215876895735,20.40482504401416,17.80733372494319,2017,2017-06-19,19,6,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_06_20,37.10834607443786,-9999,-9999,2017,2017-06-20,20,6,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_06_21,33.57898732092883,21.147105263157925,12.431882057770906,2017,2017-06-21,21,6,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_06_22,36.1623400792144,19.712065259117082,16.45027482009732,2017,2017-06-22,22,6,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_06_23,34.41026911182246,22.65234713254847,11.757921979273988,2017,2017-06-23,23,6,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_06_24,36.732725974739196,14.630000000000052,22.102725974739144,2017,2017-06-24,24,6,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_06_25,36.06304309489707,21.20536324670394,14.85767984819313,2017,2017-06-25,25,6,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_06_26,-9999,22.120428243691038,-9999,2017,2017-06-26,26,6,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_06_27,36.494100250626616,-9999,-9999,2017,2017-06-27,27,6,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_06_28,30.149915210018264,-9999,-9999,2017,2017-06-28,28,6,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_06_29,31.45544899994144,-9999,-9999,2017,2017-06-29,29,6,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_06_30,30.502676468992547,-9999,-9999,2017,2017-06-30,30,6,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_07_01,32.45181230854928,17.829665637312303,14.622146671236976,2017,2017-07-01,1,7,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_07_02,30.84301394389894,19.332049568365335,11.510964375533604,2017,2017-07-02,2,7,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_07_03,38.62377810416922,19.81084019769355,18.812937906475668,2017,2017-07-03,3,7,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2017_07_04,36.19120702910487,18.431891378655564,17.75931565044931,2017,2017-07-04,4,7,MODIS_LST,periurbain_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
